row_id,orig_path,aug_path,warp_saved_path,diff_saved_path,mean_abs_diff,rms_abs_diff,orig_rms_reproj_px,aug_rms_reproj_px,orig_x_m,orig_y_m,orig_z_m,orig_roll_rad,aug_x_m,aug_y_m,aug_z_m,aug_roll_rad,augtype,aug_k,patch_mode,best_patch_index,best_patch_score_rms_reproj_px,warp_backend,device,status,error
7785,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_blackbox_1.jpg,rectified_patch_gpu\007785_0432_moire_blackbox_1_to_orig.png,rectified_patch_gpu\007785_0432_moire_blackbox_1_absdiff.png,135.57266553337192,149.2212325536007,302.80767663956675,297.86095164837735,0.05427258093094861,-0.40274584271043035,0.7876680001234713,-2.195313972634933,0.05474977161887027,-0.0022453966902396907,0.34533494481440385,-2.7272865045510537,blackbox,,True,17,300.33431414397205,torch_cuda,cuda,OK,
7786,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_blackbox_2.jpg,rectified_patch_gpu\007786_0432_moire_blackbox_2_to_orig.png,rectified_patch_gpu\007786_0432_moire_blackbox_2_absdiff.png,148.7944976128472,158.48093911010886,307.03166033774596,283.0740254463871,1.1427942491668244,6.872370337147089,-8.855541059767596,1.7463500543420405,0.0171322918047221,-0.2164264684533857,-0.25120439543686623,-2.352327150579278,blackbox,,True,6,295.05284289206656,torch_cuda,cuda,OK,
7787,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_blackbox_3.jpg,rectified_patch_gpu\007787_0432_moire_blackbox_3_to_orig.png,rectified_patch_gpu\007787_0432_moire_blackbox_3_absdiff.png,133.85445758584106,147.9969205095159,302.80767663956675,297.86095164837735,0.05427258093094861,-0.40274584271043035,0.7876680001234713,-2.195313972634933,0.05474977161887027,-0.0022453966902396907,0.34533494481440385,-2.7272865045510537,blackbox,,True,17,300.33431414397205,torch_cuda,cuda,OK,
7788,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_rotation_1.jpg,rectified_patch_gpu\007788_0432_moire_rotation_1_to_orig.png,rectified_patch_gpu\007788_0432_moire_rotation_1_absdiff.png,50.03344256365741,66.79690537054395,302.79320610570124,305.6596725490402,1.0357924122292304,-1.0562058713016014,-0.21762367105400426,1.2969556198424512,6.0118564721509635,-1.1032788960273985,-8.623235988738445,2.449385725112154,rotation,,True,5,304.2264393273707,torch_cuda,cuda,OK,
7789,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_rotation_2.jpg,rectified_patch_gpu\007789_0432_moire_rotation_2_to_orig.png,rectified_patch_gpu\007789_0432_moire_rotation_2_absdiff.png,148.95480372299383,158.62593136592508,308.7372242622923,295.9760460297469,-0.0017575908807975324,3.928798256136945,-4.733228966914197,1.0963807023338055,-0.10296167758318674,-0.09918921347973444,0.2701239852896842,2.6896761597092556,rotation,,True,21,302.3566351460196,torch_cuda,cuda,OK,
7790,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_rotation_3.jpg,rectified_patch_gpu\007790_0432_moire_rotation_3_to_orig.png,rectified_patch_gpu\007790_0432_moire_rotation_3_absdiff.png,56.92323350694444,72.00579350023426,302.79320610570124,305.472912948274,1.0357924122292304,-1.0562058713016014,-0.21762367105400426,1.2969556198424512,5.559925758176481,2.1657413424764442,-8.44842322310321,-2.6215976379617283,rotation,,True,5,304.1330595269876,torch_cuda,cuda,OK,
7791,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_translation_1.jpg,rectified_patch_gpu\007791_0432_moire_translation_1_to_orig.png,rectified_patch_gpu\007791_0432_moire_translation_1_absdiff.png,53.85296657986111,71.36797323339992,302.79320610570124,305.82762026305085,1.0357924122292304,-1.0562058713016014,-0.21762367105400426,1.2969556198424512,-3.860450262669061,-1.9781495811409882,-5.750080763881692,2.255839995421853,translation,,True,5,304.31041318437605,torch_cuda,cuda,OK,
7792,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_translation_2.jpg,rectified_patch_gpu\007792_0432_moire_translation_2_to_orig.png,rectified_patch_gpu\007792_0432_moire_translation_2_absdiff.png,132.7361880304784,147.3445767605073,302.80767663956675,295.93705815250337,0.05427258093094861,-0.40274584271043035,0.7876680001234713,-2.195313972634933,0.001961762743634971,-0.003621508359888515,0.34903034194666716,-3.0031977289486815,translation,,True,17,299.3723673960351,torch_cuda,cuda,OK,
7793,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_moire_translation_3.jpg,rectified_patch_gpu\007793_0432_moire_translation_3_to_orig.png,rectified_patch_gpu\007793_0432_moire_translation_3_absdiff.png,51.49668764467592,65.82537535410839,302.79320610570124,305.98296052872786,1.0357924122292304,-1.0562058713016014,-0.21762367105400426,1.2969556198424512,5.746630270180706,0.0012516797068892432,-8.07446256445135,-2.238248791593814,translation,,True,5,304.3880833172145,torch_cuda,cuda,OK,
7794,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0433_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0433_gt_blackbox_1.jpg,rectified_patch_gpu\007794_0433_gt_blackbox_1_to_orig.png,rectified_patch_gpu\007794_0433_gt_blackbox_1_absdiff.png,25.225737123842592,70.03367963196857,285.25087583361255,304.3933906258561,0.004428552913967156,0.3698217520049185,0.2540215485024956,3.1145939393401973,4.2037975879975376,2.6465274265162373,-6.299998045999066,3.1239632450259696,blackbox,,True,2,294.82213322973433,torch_cuda,cuda,OK,
